date,max_temperature,avg_temperature,min_temperature,avg_relative_humidity,avg_dew_point,avg_wind_speed,avg_pressure_sea,avg_visibility,min_visibility,avg_health_index,precipitation,daylight,solar_radiation,avg_cloud_cover_8,heatdegdays,cooldegdays,growdegdays_7
2019-11-26,-1.2,-3.65,-6.1,85.0,-6.0,13.5,101.48,21700,19300,,0.0,8.62,,6.5,21.6,0.0,0.0
2019-11-25,0.8,-0.35,-1.5,91.0,-1.6,12.5,100.11,13650,3200,,5.2,8.65,,7.5,18.4,0.0,0.0
2019-11-24,3.7,0.95,-1.8,82.5,-1.9,13.0,99.61,15250,6400,,2.0,8.7,,4.0,17.1,0.0,0.0
2019-11-23,3.2,-1.5,-6.2,80.5,-4.3,21.5,100.07,24100,24100,,0.0,8.73,,4.0,19.5,0.0,0.0
2019-11-22,-0.6,-6.35,-12.1,73.5,-9.8,20.5,101.02,24100,24100,,0.0,8.78,,3.5,24.4,0.0,0.0
2019-11-21,-8.0,-11.25,-14.5,78.0,-13.8,14.0,102.2,24100,24100,,0.0,8.82,,4.0,29.2,0.0,0.0
2019-11-20,-0.5,-4.25,-8.0,84.0,-6.5,13.0,101.93,12850,1600,,2.6,8.87,,5.0,22.2,0.0,0.0
2019-11-19,2.9,1.14,-0.6,88.5,-0.2,13.5,100.94,14450,4800,,0.2,8.9,,7.0,16.9,0.0,0.0
2019-11-18,3.5,0.85,-1.8,86.5,-1.2,17.5,100.36,20100,16100,,0.0,8.95,,6.5,17.1,0.0,0.0
2019-11-17,-1.8,-2.95,-4.1,80.5,-5.5,22.0,101.11,24100,24100,,0.0,9.0,,8.0,20.9,0.0,0.0
2019-11-16,4.7,0.9,-2.9,80.0,-3.3,28.5,101.13,13650,3200,,0.0,9.05,,7.0,17.1,0.0,0.0
2019-11-15,-2.4,-6.65,-10.9,71.5,-10.8,18.5,102.38,24100,24100,1.2,0.0,9.1,,6.5,24.6,0.0,0.0
2019-11-14,-0.6,-7.2,-13.8,70.5,-11.4,20.0,102.05,20100,16100,,0.0,9.13,,4.0,25.2,0.0,0.0
2019-11-13,-6.3,-10.15,-14.0,74.0,-12.9,21.5,101.56,15250,6400,,0.0,9.2,,4.5,28.1,0.0,0.0
2019-11-12,-6.7,-12.6,-18.5,69.5,-16.1,31.0,102.08,24100,24100,,0.0,9.25,,4.0,30.6,0.0,0.0
2019-11-11,-13.3,-16.55,-19.8,69.5,-20.9,15.0,103.67,24100,24100,,0.0,9.28,,4.0,34.5,0.0,0.0
2019-11-10,-9.6,-14.75,-19.9,68.5,-19.6,19.0,103.16,18500,12900,,0.0,9.35,,4.0,32.8,0.0,0.0
2019-11-09,-3.0,-8.19,-13.4,78.0,-11.4,24.5,101.83,15250,6400,,0.0,9.38,,4.5,26.2,0.0,0.0
2019-11-08,-2.3,-6.35,-10.4,79.0,-9.6,20.5,101.92,12850,1600,1.4,1.5,9.45,,6.5,24.4,0.0,0.0
2019-11-07,-7.2,-11.35,-15.5,66.0,-15.9,14.0,103.19,24100,24100,1.8,0.0,9.5,,4.5,29.4,0.0,0.0
2019-11-06,-7.3,-10.8,-14.3,71.5,-14.8,19.5,103.19,20100,16100,,0.0,9.55,,4.5,28.8,0.0,0.0
2019-11-05,-6.6,-9.64,-12.7,73.0,-12.6,12.5,102.51,12850,1600,,0.4,9.6,,5.5,27.6,0.0,0.0
2019-11-04,-1.8,-7.8,-13.8,76.0,-9.8,23.5,101.86,12850,1600,,0.7,9.67,,5.0,25.8,0.0,0.0
2019-11-03,3.0,-0.5,-4.0,84.5,-2.6,13.5,101.2,14450,4800,,0.5,9.72,,7.0,18.5,0.0,0.0
2019-11-02,1.9,-0.8,-3.5,79.0,-5.0,13.5,101.69,15250,6400,,0.0,9.77,,7.5,18.8,0.0,0.0
2019-11-01,0.8,-1.29,-3.4,79.0,-4.1,23.0,101.54,15250,6400,,0.0,9.83,,7.5,19.3,0.0,0.0
2019-10-31,2.2,-2.54,-7.3,71.5,-6.0,19.5,101.51,16900,9700,1.0,0.2,9.88,4199.0,4.0,20.5,0.0,0.0
2019-10-30,-2.8,-6.65,-10.5,73.5,-10.2,11.0,102.28,24100,24100,,0.0,9.95,6514.0,4.0,24.6,0.0,0.0
2019-10-29,-3.1,-5.8,-8.5,75.5,-8.2,25.0,101.9,13650,3200,,0.4,10.0,6182.0,5.0,23.8,0.0,0.0
2019-10-28,0.3,-2.8,-5.9,67.5,-7.8,15.0,101.5,14450,4800,,0.0,10.05,6348.0,5.5,20.8,0.0,0.0
2019-10-27,1.9,-0.6,-3.1,75.0,-4.2,22.5,101.35,15250,6400,,0.2,10.12,4062.0,7.5,18.6,0.0,0.0
2019-10-26,10.4,6.2,2.0,73.0,1.8,29.0,100.32,22500,20900,,0.0,10.18,4806.0,5.0,11.8,0.0,0.0
2019-10-25,11.1,6.45,1.8,68.5,1.4,23.0,100.89,24100,24100,,0.0,10.23,7069.0,4.0,11.6,0.0,0.0
2019-10-24,4.7,-0.29,-5.3,69.5,-4.3,14.0,102.31,24100,24100,,0.0,10.3,10138.0,4.0,18.3,0.0,0.0
2019-10-23,3.9,0.09,-3.7,74.0,-3.4,23.0,101.57,24100,24100,,0.0,10.35,4584.0,4.0,17.9,0.0,0.0
2019-10-22,4.0,2.75,1.5,78.5,-0.3,35.0,100.63,16100,8100,,0.2,10.4,2335.0,8.0,15.2,0.0,0.0
2019-10-21,8.0,5.45,2.9,79.5,2.2,17.0,101.08,18500,12900,,2.1,10.47,3283.0,8.0,12.6,0.0,0.0
2019-10-20,12.2,6.8,1.4,78.5,3.6,10.0,100.72,24100,24100,,0.0,10.52,8556.0,4.0,11.2,0.0,0.0
2019-10-19,10.6,6.8,3.0,82.0,3.8,11.0,99.92,24100,24100,,0.0,10.58,5875.0,4.0,11.2,0.0,0.0
2019-10-18,11.6,9.35,7.1,79.5,5.2,22.0,99.92,24100,24100,,0.0,10.65,4820.0,4.0,8.7,0.0,2.4
2019-10-17,11.7,6.15,0.6,76.5,2.0,23.0,100.95,24100,24100,,0.0,10.7,9198.0,4.0,11.8,0.0,0.0
2019-10-16,4.2,1.95,-0.3,89.0,0.4,10.0,101.86,12350,600,,0.0,10.77,3644.0,5.0,16.1,0.0,0.0
2019-10-15,3.8,2.59,1.4,90.0,1.4,11.0,101.76,24100,24100,,0.0,10.82,3791.0,8.0,15.4,0.0,0.0
2019-10-14,4.3,2.25,0.2,82.5,0.2,8.5,101.25,24100,24100,,0.0,10.88,8015.0,7.5,15.8,0.0,0.0
2019-10-13,2.9,1.55,0.2,89.0,-0.1,16.5,100.76,13650,3200,,0.5,10.95,8585.0,7.5,16.4,0.0,0.0
2019-10-12,1.7,0.95,0.2,92.5,0.5,27.0,99.87,12850,1600,,1.4,11.0,8257.0,4.5,17.1,0.0,0.0
2019-10-11,0.3,-0.15,-0.6,90.5,-1.4,47.5,100.4,3500,600,,9.2,11.07,2368.0,4.5,18.1,0.0,0.0
2019-10-10,1.4,0.6,-0.2,90.5,-0.8,34.5,101.77,4450,800,,11.9,11.13,2634.0,4.5,17.4,0.0,0.0
2019-10-09,9.0,5.09,1.2,84.0,3.0,34.5,101.31,12850,1600,1.0,0.7,11.2,1415.0,7.0,12.9,0.0,0.0
2019-10-08,18.8,13.6,8.4,70.0,7.1,21.0,100.23,24100,24100,1.4,0.0,11.25,11562.0,3.5,4.4,0.0,6.6
2019-10-07,19.1,9.75,0.4,65.0,3.5,19.0,101.03,24100,24100,,0.4,11.32,13509.0,3.0,8.2,0.0,2.8
2019-10-06,14.0,8.75,3.5,73.5,4.8,24.0,100.63,24100,24100,,0.5,11.38,7431.0,5.0,9.2,0.0,1.8
2019-10-05,8.5,6.5,4.5,84.5,5.0,19.0,100.88,14450,4800,,12.3,11.43,3492.0,5.5,11.5,0.0,0.0
2019-10-04,8.9,5.15,1.4,79.0,1.9,23.0,102.34,24100,24100,,0.0,11.5,4287.0,4.5,12.8,0.0,0.0
2019-10-03,10.5,6.3,2.1,75.5,2.0,10.0,102.57,18500,12900,,0.5,11.55,6380.0,4.5,11.7,0.0,0.0
2019-10-02,5.9,3.75,1.6,84.5,1.5,11.0,102.53,15250,6400,,0.0,11.63,4833.0,8.0,14.2,0.0,0.0
2019-10-01,6.5,3.35,0.2,82.5,1.0,20.5,102.08,24100,24100,,0.2,11.68,7551.0,4.5,14.7,0.0,0.0
2019-09-30,5.8,4.75,3.7,93.5,4.0,20.5,101.38,14450,4800,,12.4,11.75,1677.0,8.0,13.2,0.0,0.0
2019-09-29,6.4,5.55,4.7,77.0,1.8,23.0,102.35,15250,6400,,12.9,11.8,2486.0,8.0,12.4,0.0,0.0
2019-09-28,10.8,4.75,-1.3,68.5,-0.2,11.5,102.32,24100,24100,,0.0,11.87,15345.0,5.0,13.2,0.0,0.0
2019-09-27,12.2,6.55,0.9,72.5,3.1,15.0,100.92,20100,16100,,0.5,11.92,12928.0,4.5,11.4,0.0,0.0
2019-09-26,13.1,8.94,4.8,74.0,4.5,15.0,100.39,16900,9700,,12.9,12.0,7933.0,4.0,9.1,0.0,1.9
2019-09-25,13.6,9.44,5.3,71.0,5.3,19.5,100.38,21700,19300,,0.0,12.05,10490.0,4.0,8.6,0.0,2.4
2019-09-24,19.6,14.85,10.1,69.0,9.6,11.0,100.08,21700,19300,,0.0,12.12,6835.0,5.0,3.1,0.0,7.8
2019-09-23,25.4,16.45,7.5,66.0,10.6,16.0,100.58,24100,24100,,0.0,12.17,16659.0,2.0,1.6,0.0,9.4
2019-09-22,19.4,14.7,10.0,75.5,10.8,13.5,100.74,19300,14500,1.0,0.7,12.23,11788.0,4.5,3.3,0.0,7.7
2019-09-21,18.7,16.0,13.3,92.0,14.8,15.5,100.27,13250,2400,1.1,4.2,12.3,3262.0,8.0,2.0,0.0,9.0
2019-09-20,20.8,18.2,15.6,86.0,15.5,26.5,100.92,16100,8100,1.1,40.4,12.37,2901.0,4.0,0.0,0.2,11.2
2019-09-19,21.1,17.1,13.1,75.5,12.7,13.0,101.44,24100,24100,1.0,0.0,12.42,13252.0,4.0,0.9,0.0,10.1
2019-09-18,24.3,19.85,15.4,75.5,16.8,25.0,100.37,24100,24100,1.1,0.3,12.48,11111.0,5.5,0.0,1.8,12.8
2019-09-17,30.8,26.05,21.3,72.0,19.8,29.5,100.26,20100,16100,1.2,0.0,12.53,15553.0,3.5,0.0,8.1,19.1
2019-09-16,29.6,22.6,15.6,75.0,17.6,16.5,100.78,24100,24100,1.2,0.0,12.62,16902.0,1.5,0.0,4.6,15.6
2019-09-15,28.6,19.55,10.5,64.5,11.9,13.0,100.97,24100,24100,1.2,0.0,12.67,16995.0,4.0,0.0,1.6,12.6
2019-09-14,20.4,12.55,4.7,75.0,8.1,18.0,101.23,24100,24100,1.2,0.2,12.73,14862.0,4.0,5.5,0.0,5.5
2019-09-13,17.2,11.8,6.4,73.0,6.5,21.0,101.21,16900,9700,1.0,20.1,12.78,13761.0,4.0,6.2,0.0,4.8
2019-09-12,12.3,10.45,8.6,83.5,7.7,19.5,101.88,14450,4800,1.0,6.4,12.85,3692.0,8.0,7.5,0.0,3.5
2019-09-11,15.4,11.8,8.2,82.0,8.4,16.0,102.39,24100,24100,1.0,0.0,12.92,6384.0,5.5,6.2,0.0,4.8
2019-09-10,14.4,12.8,11.2,85.0,10.3,17.0,101.62,14050,4000,1.0,5.6,12.98,6698.0,7.0,5.2,0.0,5.8
2019-09-09,17.2,11.95,6.7,78.0,8.6,21.0,101.56,15250,6400,1.0,8.3,13.03,7910.0,5.5,6.0,0.0,5.0
2019-09-08,18.8,10.85,2.9,69.5,4.6,8.0,102.15,24100,24100,1.0,0.0,13.1,20529.0,4.0,7.2,0.0,3.8
2019-09-07,15.5,11.05,6.6,71.0,6.0,11.5,102.34,24100,24100,1.0,0.0,13.15,15461.0,4.5,7.0,0.0,4.0
2019-09-06,21.8,14.95,8.1,67.5,9.8,25.0,101.95,24100,24100,1.0,0.0,13.22,20601.0,2.5,3.0,0.0,8.0
2019-09-05,22.7,18.35,14.0,71.5,12.8,14.5,101.39,24100,24100,1.0,2.6,13.28,14689.0,4.5,0.0,0.4,11.3
2019-09-04,24.9,15.95,7.0,66.0,9.0,15.0,101.6,24100,24100,,0.2,13.33,19267.0,4.0,2.0,0.0,8.9
2019-09-03,15.7,11.6,7.5,80.0,8.9,20.0,101.15,12850,1600,,0.7,13.4,8972.0,4.5,6.4,0.0,4.6
2019-09-02,16.3,10.65,5.0,69.5,6.8,19.0,101.57,24100,24100,,5.0,13.45,12914.0,4.0,7.3,0.0,3.6
2019-09-01,22.8,15.75,8.7,74.0,10.8,14.0,101.81,15250,6400,1.1,19.7,13.52,15750.0,4.0,2.2,0.0,8.8
2019-08-31,19.3,15.15,11.0,77.0,10.1,15.5,101.96,18500,12900,1.0,11.0,13.57,10086.0,6.0,2.8,0.0,8.2
2019-08-30,22.3,13.85,5.4,62.5,7.2,12.5,101.92,28150,24100,1.0,0.0,13.63,21750.0,3.5,4.2,0.0,6.8
2019-08-29,19.9,13.35,6.8,63.5,7.8,28.5,100.89,24100,24100,1.1,0.0,13.68,22714.0,3.5,4.7,0.0,6.3
2019-08-28,22.4,15.3,8.2,65.0,8.6,26.5,100.54,24100,24100,1.2,0.0,13.75,19645.0,4.5,2.7,0.0,8.3
2019-08-27,15.1,13.2,11.3,79.0,9.7,36.5,100.31,14050,4000,1.1,4.6,13.82,8335.0,5.5,4.8,0.0,6.2
2019-08-26,22.7,17.7,12.7,73.5,14.4,24.0,100.33,18500,12900,1.0,4.7,13.88,13658.0,4.5,0.3,0.0,10.7
2019-08-25,21.2,18.6,16.0,78.0,15.6,32.5,100.66,13250,2400,1.1,26.2,13.93,4233.0,7.5,0.0,0.6,11.6
2019-08-24,29.5,23.6,17.7,60.5,14.7,36.0,101.28,24100,24100,1.2,0.0,14.0,18347.0,5.5,0.0,5.6,16.6
2019-08-23,26.2,19.45,12.7,59.0,10.6,26.5,101.86,24100,24100,1.0,0.0,14.05,18834.0,4.0,0.0,1.4,12.4
2019-08-22,23.5,14.05,4.6,68.0,7.2,14.5,101.9,24100,24100,1.0,0.0,14.12,24096.0,2.5,4.0,0.0,7.0
2019-08-21,20.9,13.64,6.4,68.0,8.2,21.0,101.89,24100,24100,1.0,0.0,14.17,16848.0,3.5,4.4,0.0,6.6
2019-08-20,22.0,15.55,9.1,63.5,9.2,22.0,101.46,24100,24100,1.0,3.1,14.23,24001.0,4.0,2.5,0.0,8.6
2019-08-19,26.1,17.75,9.4,57.5,8.4,15.5,100.8,18500,12900,1.0,3.2,14.28,23657.0,4.0,0.2,0.0,10.8
2019-08-18,24.2,15.95,7.7,55.5,5.6,23.0,100.55,24100,24100,1.0,0.0,14.35,23067.0,4.0,2.0,0.0,8.9
2019-08-17,23.8,18.39,13.0,65.0,11.3,17.5,100.31,24100,24100,1.1,0.0,14.38,14443.0,5.5,0.0,0.4,11.4
2019-08-16,29.0,19.7,10.4,65.5,12.1,14.0,100.43,24100,24100,1.2,0.0,14.45,23221.0,3.0,0.0,1.7,12.7
2019-08-15,27.1,20.6,14.1,62.0,12.7,14.5,100.94,24100,24100,1.1,1.5,14.5,20940.0,4.0,0.0,2.6,13.6
2019-08-14,25.2,16.75,8.3,63.5,8.9,17.0,101.63,24100,24100,1.2,0.2,14.57,16445.0,3.5,1.2,0.0,9.8
2019-08-13,25.1,17.39,9.7,61.5,9.1,8.5,101.66,21700,19300,1.0,0.9,14.62,19863.0,4.0,0.6,0.0,10.4
2019-08-12,22.1,15.8,9.5,70.0,11.2,10.5,101.48,21700,19300,1.0,1.4,14.67,11762.0,5.5,2.2,0.0,8.8
2019-08-11,24.2,16.25,8.3,65.5,9.9,12.5,101.81,24100,24100,1.0,0.0,14.73,25608.0,4.0,1.8,0.0,9.2
2019-08-10,22.9,18.14,13.4,80.5,14.3,15.0,101.36,15250,6400,1.1,8.5,14.77,10138.0,4.0,0.0,0.1,11.1
2019-08-09,27.9,17.75,7.6,60.0,9.2,11.0,101.35,23300,22500,1.1,0.0,14.83,25296.0,2.5,0.2,0.0,10.8
2019-08-08,24.3,16.1,7.9,63.5,9.1,24.0,101.24,24100,24100,1.0,0.0,14.88,24698.0,3.0,1.9,0.0,9.1
2019-08-07,23.4,16.79,10.2,63.0,10.3,21.0,100.91,24100,24100,1.0,0.0,14.93,24776.0,4.5,1.2,0.0,9.8
2019-08-06,28.3,20.95,13.6,66.5,13.6,14.0,100.72,24100,24100,1.1,0.0,14.98,15675.0,4.0,0.0,3.0,13.9
2019-08-05,28.1,21.25,14.4,55.5,11.6,22.0,101.04,24100,24100,1.1,0.2,15.05,25429.0,3.0,0.0,3.2,14.2
2019-08-04,31.6,22.8,14.0,55.0,14.1,22.5,101.13,24100,24100,1.1,0.0,15.08,25309.0,3.5,0.0,4.8,15.8
2019-08-03,32.1,25.25,18.4,67.5,18.2,16.5,101.49,24100,24100,1.2,0.0,15.13,24575.0,3.5,0.0,7.2,18.2
2019-08-02,32.2,23.9,15.6,59.5,14.9,8.5,101.79,24100,24100,1.2,0.0,15.18,24591.0,4.0,0.0,5.9,16.9
2019-08-01,31.2,23.65,16.1,66.5,16.6,10.0,101.63,24100,24100,1.2,0.0,15.23,25740.0,4.0,0.0,5.7,16.6
2019-07-31,28.7,20.45,12.2,62.5,13.2,24.5,101.58,24100,24100,1.2,0.0,15.3,22725.0,4.0,0.0,2.5,13.4
2019-07-30,24.7,15.35,6.0,59.0,6.8,10.0,101.91,24100,24100,1.2,0.2,15.33,27694.0,3.0,2.6,0.0,8.3
2019-07-29,22.2,15.64,9.1,59.0,9.4,20.0,101.3,21700,19300,1.0,0.0,15.37,27708.0,3.5,2.4,0.0,8.6
2019-07-28,27.2,22.29,17.4,58.5,14.8,23.0,100.76,24100,24100,1.1,0.0,15.43,17122.0,3.5,0.0,4.3,15.3
2019-07-27,29.0,21.85,14.7,67.5,15.7,13.0,101.23,24100,24100,1.1,0.0,15.47,27293.0,3.5,0.0,3.8,14.8
2019-07-26,25.8,20.3,14.8,69.5,14.1,22.5,100.8,24100,24100,1.1,0.7,15.52,21991.0,5.0,0.0,2.3,13.3
2019-07-25,29.5,24.4,19.3,56.5,15.8,21.0,100.8,20100,16100,1.4,0.0,15.57,25140.0,4.5,0.0,6.4,17.4
2019-07-24,29.7,22.05,14.4,62.0,14.9,14.0,101.44,20100,16100,1.4,,15.6,26972.0,3.0,0.0,4.0,15.1
2019-07-23,28.8,21.05,13.3,61.5,13.8,9.5,102.08,24100,24100,1.4,0.0,15.63,26795.0,3.5,0.0,3.0,14.1
2019-07-22,27.0,18.75,10.5,61.5,11.4,15.5,102.31,24100,24100,1.2,0.0,15.68,27522.0,1.0,0.0,0.8,11.8
2019-07-21,24.1,16.39,8.7,66.5,9.4,10.0,102.08,24100,24100,1.0,0.0,15.73,28088.0,3.5,1.6,0.0,9.4
2019-07-20,22.8,17.85,12.9,71.0,12.8,18.5,101.24,24100,24100,1.1,0.0,15.77,22701.0,3.5,0.1,0.0,10.8
2019-07-19,26.3,20.3,14.3,63.0,13.6,25.5,100.3,24100,24100,1.1,0.0,15.8,27972.0,2.0,0.0,2.3,13.3
2019-07-18,27.5,22.0,16.5,73.5,17.4,16.5,99.94,24100,24100,1.1,0.0,15.83,22850.0,3.5,0.0,4.0,15.0
2019-07-17,24.6,21.4,18.2,75.5,15.6,14.0,100.66,15250,6400,1.4,1.2,15.87,13181.0,4.5,0.0,3.4,14.4
2019-07-16,26.1,20.45,14.8,72.5,15.8,8.5,101.02,20100,16100,2.0,0.0,15.92,24516.0,4.0,0.0,2.5,13.4
2019-07-15,28.5,23.3,18.1,75.5,19.8,24.0,100.47,13850,3600,1.5,7.9,15.95,25767.0,4.0,0.0,5.3,16.3
2019-07-14,30.6,24.35,18.1,77.5,20.3,21.0,101.06,13650,3200,1.1,20.6,15.98,24994.0,4.5,0.0,6.3,17.4
2019-07-13,28.8,20.9,13.0,68.5,15.6,12.5,101.37,24100,24100,1.4,0.0,16.02,28848.0,2.0,0.0,2.9,13.9
2019-07-12,24.7,20.25,15.8,70.5,14.1,10.5,101.0,24100,24100,1.1,0.0,16.03,24794.0,4.0,0.0,2.2,13.2
2019-07-11,29.6,21.7,13.8,71.5,16.6,22.5,101.06,24100,24100,1.2,0.0,16.07,27010.0,4.0,0.0,3.7,14.7
2019-07-10,26.6,20.85,15.1,70.0,15.2,22.0,101.15,13650,3200,1.1,11.8,16.1,25244.0,4.0,0.0,2.8,13.8
2019-07-09,23.7,20.5,17.3,81.5,17.9,14.5,100.79,12850,1600,1.6,44.8,16.12,8095.0,6.5,0.0,2.5,13.5
2019-07-08,28.9,24.29,19.7,73.5,16.9,20.0,100.82,16900,9700,2.6,0.0,16.15,10300.0,4.0,0.0,6.3,17.3
2019-07-07,29.5,20.5,11.5,54.5,11.0,16.0,101.57,13650,3200,5.3,0.0,16.17,28293.0,3.5,0.0,2.5,13.5
2019-07-06,24.8,15.25,5.7,59.0,6.7,7.0,102.32,13050,2000,6.0,0.0,16.18,26194.0,2.0,2.8,0.0,8.2
2019-07-05,25.8,17.5,9.2,64.0,9.0,16.5,102.08,24100,24100,1.1,0.0,16.22,24940.0,3.5,0.5,0.0,10.5
2019-07-04,27.1,20.05,13.0,63.0,11.7,12.5,101.38,24100,24100,1.1,0.2,16.23,27077.0,4.5,0.0,2.0,13.1
2019-07-03,21.7,16.39,11.1,68.5,11.2,12.0,101.17,24100,24100,1.1,0.5,16.25,11630.0,6.0,1.6,0.0,9.4
2019-07-02,24.9,19.64,14.4,62.5,12.1,17.5,100.88,24100,24100,1.2,0.0,16.27,28796.0,5.0,0.0,1.6,12.6
2019-07-01,28.3,21.05,13.8,53.0,10.0,15.0,101.2,24100,24100,1.1,0.0,16.28,30850.0,3.5,0.0,3.0,14.1
2019-06-30,31.6,25.0,18.4,56.5,12.2,27.0,101.2,21700,19300,1.1,0.0,16.3,31192.0,4.0,0.0,7.0,18.0
2019-06-29,27.8,22.6,17.4,67.5,14.3,25.0,101.58,24100,24100,1.1,0.3,16.3,14208.0,4.0,0.0,4.6,15.6
2019-06-28,31.0,21.35,11.7,51.5,10.2,10.5,101.92,24100,24100,1.4,0.0,16.32,26891.0,4.5,0.0,3.4,14.3
2019-06-27,29.2,21.0,12.8,59.0,10.4,11.5,101.72,24100,24100,1.4,0.0,16.33,25678.0,3.5,0.0,3.0,14.0
2019-06-26,28.1,20.25,12.4,59.0,12.1,14.5,101.11,24100,24100,1.4,0.0,16.35,27712.0,2.0,0.0,2.2,13.2
2019-06-25,26.1,19.85,13.6,65.0,13.4,15.0,100.33,24100,24100,1.3,0.0,16.35,25147.0,4.0,0.0,1.8,12.8
2019-06-24,27.1,18.7,10.3,66.5,12.6,9.5,100.12,24100,24100,1.7,0.0,16.33,19164.0,4.5,0.0,0.7,11.7
2019-06-23,25.0,19.1,13.2,69.0,11.9,18.0,100.66,21700,19300,1.2,0.0,16.35,25186.0,5.0,0.0,1.1,12.1
2019-06-22,22.9,18.75,14.6,76.0,13.5,30.5,101.12,14450,4800,1.2,3.4,16.35,15998.0,6.5,0.0,0.8,11.8
2019-06-21,26.4,19.35,12.3,56.0,9.9,22.5,101.11,21700,19300,1.5,1.1,16.35,14991.0,5.0,0.0,1.4,12.3
2019-06-20,28.2,19.14,10.1,53.5,8.6,12.5,100.88,21700,19300,1.6,0.0,16.35,25569.0,4.0,0.0,1.1,12.1
2019-06-19,27.6,17.75,7.9,57.5,7.5,7.5,101.01,24100,24100,1.7,0.0,16.33,25166.0,3.5,0.2,0.0,10.8
2019-06-18,24.5,17.75,11.0,58.5,8.7,11.0,101.47,24100,24100,1.1,0.0,16.35,22898.0,4.5,0.2,0.0,10.8
2019-06-17,21.1,16.5,11.9,72.5,11.3,12.0,101.56,20100,16100,1.1,2.0,16.35,15850.0,7.0,1.5,0.0,9.5
2019-06-16,16.4,13.45,10.5,74.0,8.9,13.0,101.31,16900,9700,1.1,4.0,16.33,5548.0,7.5,4.5,0.0,6.5
2019-06-15,20.3,15.5,10.7,51.5,4.7,18.5,101.01,24100,24100,1.1,0.0,16.32,15602.0,5.0,2.5,0.0,8.5
2019-06-14,25.9,20.25,14.6,45.0,5.5,15.0,100.46,21700,19300,1.6,0.0,16.3,28876.0,4.5,0.0,2.2,13.2
2019-06-13,26.0,18.1,10.2,40.5,4.5,20.0,100.96,24100,24100,1.6,0.0,16.3,24430.0,4.0,0.0,0.1,11.1
2019-06-12,20.5,10.9,1.3,51.0,-1.0,8.0,101.88,24100,24100,1.4,0.0,16.28,31675.0,1.5,7.1,0.0,3.9
2019-06-11,20.3,12.2,4.1,45.0,2.0,22.5,101.73,21700,19300,1.6,0.0,16.27,22006.0,4.0,5.8,0.0,5.2
2019-06-10,19.6,12.55,5.5,59.5,3.2,14.5,101.89,24100,24100,1.2,0.0,16.25,30154.0,4.0,5.5,0.0,5.5
2019-06-09,20.4,15.0,9.6,63.0,6.0,16.5,101.66,24100,24100,1.1,1.5,16.23,25078.0,4.5,3.0,0.0,8.0
2019-06-08,25.7,18.5,11.3,76.5,14.3,24.5,100.67,15250,6400,1.6,7.3,16.22,9398.0,6.5,0.0,0.5,11.5
2019-06-07,36.1,27.5,18.9,42.5,13.2,38.0,100.32,18500,12900,2.2,2.8,16.18,19134.0,6.5,0.0,9.5,20.5
2019-06-06,27.4,19.2,11.0,53.5,8.7,16.0,100.97,24100,24100,1.4,0.0,16.17,26134.0,3.0,0.0,1.2,12.2
2019-06-05,26.1,15.65,5.2,58.0,4.8,13.0,100.94,21700,19300,1.4,0.0,16.13,23976.0,4.0,2.4,0.0,8.7
2019-06-04,26.7,18.75,10.8,64.0,10.4,20.5,100.54,20100,16100,1.8,0.0,16.13,28627.0,4.0,0.0,0.8,11.8
2019-06-03,27.0,19.0,11.0,56.0,5.0,27.0,100.85,16100,8100,1.6,2.6,16.1,14532.0,5.5,0.0,1.0,12.0
2019-06-02,18.1,8.85,-0.4,54.5,-0.8,12.0,101.72,24100,24100,1.1,0.0,16.07,25132.0,4.0,9.2,0.0,1.8
2019-06-01,19.1,9.75,0.4,52.5,-0.6,20.0,101.62,24100,24100,1.4,0.0,16.05,27145.0,2.5,8.2,0.0,2.8
2019-05-31,16.6,10.15,3.7,54.0,3.1,24.0,101.03,24100,24100,1.4,0.0,16.02,28415.0,4.0,7.8,0.0,3.1
2019-05-30,30.3,21.05,11.8,44.5,7.9,17.0,100.38,20100,16100,2.4,0.0,15.97,25930.0,3.0,0.0,3.0,14.1
2019-05-29,27.2,16.0,4.8,45.5,3.1,7.5,100.65,24100,24100,2.0,0.0,15.93,25620.0,4.0,2.0,0.0,9.0
2019-05-28,26.1,16.05,6.0,40.0,2.0,19.0,100.95,21700,19300,2.1,0.0,15.9,27139.0,4.0,2.0,0.0,9.1
2019-05-27,20.0,8.94,-2.1,55.5,-2.3,9.0,101.85,24100,24100,1.7,0.0,15.87,30944.0,1.0,9.1,0.0,1.9
2019-05-26,13.2,7.6,2.0,61.5,1.1,12.5,102.17,24100,24100,1.1,0.4,15.85,16702.0,4.0,10.4,0.0,0.6
2019-05-25,20.7,13.64,6.6,64.0,6.0,21.5,101.12,13650,3200,1.4,0.4,15.8,26371.0,5.0,4.4,0.0,6.6
2019-05-24,12.9,10.4,7.9,77.0,7.0,21.5,101.12,13250,2400,1.5,6.6,15.75,7774.0,4.0,7.6,0.0,3.4
2019-05-23,21.5,12.4,3.3,59.0,3.0,16.0,101.61,24100,24100,1.4,0.0,15.72,27064.0,5.0,5.6,0.0,5.4
2019-05-22,15.3,11.95,8.6,60.5,3.8,26.0,101.11,16100,8100,1.4,1.3,15.68,5474.0,7.5,6.0,0.0,5.0
